Country Name;Country Code;Indicator Name;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;
Malaysia;MYS;GDP per capita (constant LCU);5022.86910447597;5243.18852740097;5412.669729577;5637.12075227144;5766.75086660423;6035.66949128678;6333.82290123166;6412.09980165071;6755.01416949759;6915.96737047198;7155.87545888481;7690.35024705387;8218.38382644305;8963.40317395521;9475.61159952632;9319.05088480779;10141.6460601737;10651.7216016729;11066.1658191891;11789.5460625238;12340.3556041308;12857.6026949277;13272.9773955647;13735.9451969801;14405.4091491384;13859.77253248;13625.3361223338;13908.6986474172;14836.0889560157;15709.1072260674;16638.4977251312;17720.4983065319;18764.6238284751;20054.8350014543;21300.0524894374;22756.8091305866;24365.0046732448;25459.9000300153;22979.1340398602;23780.9695844475;25237.2681459916;24724.2306631869;25409.604528456;26231.8099448689;27354.6179413954;28157.1163671499;29072.6017509328;30238.5920231219;31044.5672320742;29975.5963595826;31639.9968994765;32782.5720503672;34021.9136903;35057.8450361404;36590.9722650373;37881.7314123128;38993.0913496103;40679.7883374699;42092.5024825404;43407.8494647912;40549.6798749325;41420.4077253641;44520.2771235416;
North America;NAC;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Namibia;NAM;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;45901.8818640279;45812.6849950476;44807.7544573952;42816.9376140395;41552.6913940273;40549.8375805238;41176.8952995109;41270.3526801266;40141.4406742338;38344.2379296156;36815.8504898792;38511.0375899696;39978.6580163879;38092.4397649013;37542.5636642585;37866.2941876328;38016.297529917;38610.3366205185;38900.0000576052;39253.6131322623;39711.8607078836;39373.1753682661;40556.8318661389;41682.6339846248;46218.2551771006;46820.8920633869;49534.7012269463;51549.6992282346;52213.2600002355;51624.108777955;53924.2644232212;55790.8790343003;57664.8162604327;59879.2545282172;62437.2479994436;63967.4044904639;62869.5076337981;61139.9589094511;60731.2051062485;59213.2904501023;53488.0632662916;54474.8737525942;57753.2978538359;
New Caledonia;NCL;GDP per capita (constant LCU);;;;;;844001.393149171;785481.289925134;802165.563689119;888939.44281407;984139.145865385;1197128.48455357;1195523.54983333;1181979.35832669;1025101.42552529;1133253.01450382;1193245.35984906;1207025.54171642;1211869.30448529;1316116.59170909;1128914.38209386;1111954.52959657;1015269.44703821;1017872.69883322;977390.549966375;975628.468315199;1001048.82181936;972773.21398157;1008041.2694081;1330706.8781546;1448339.10130739;1465350.87262067;1498032.59657166;1468662.27398373;1438855.07111265;1437281.60564064;1488607.82443142;1466937.23198558;1467748.63964492;1394053.89299441;1380146.70480943;1382591.5359002;;;;;;;;;;;;;;;;;3578460.91355563;3716505.21812885;3663528.43938947;3577714.19138262;3511520.3261955;3650218.335692;
Niger;NER;GDP per capita (constant LCU);439877.00251985;446459.285418858;477949.756485195;507739.151677468;493642.971591625;512630.555832407;496108.238536072;482631.330492192;470920.172007223;432835.435647821;433957.802929005;446427.936939814;412256.601299388;332982.670175923;352640.031259026;333614.92719258;326749.632350932;342386.18047752;377438.335102303;392471.535877415;371299.615206238;359398.649285876;356127.31589647;332139.203627343;268063.859900035;280165.473791178;289083.637669531;280691.669934922;290998.366388678;284957.519527604;272676.015536671;263177.586500422;260215.797443185;252947.420896461;249490.668800517;247270.812391137;239325.135298869;235009.744295921;249857.950330357;240950.948963132;230027.183008372;238362.736208414;241552.166380056;238296.269747822;230823.722864377;239015.401616474;244203.515594109;242871.721312163;252214.268696408;247820.128171274;259224.976628683;255579.375849673;271976.439745406;275701.924415217;283104.768611049;284438.629253278;289358.995242414;292434.2904606;301870.040982446;307982.655023028;307250.400597722;300164.283044509;322454.485677033;
Nigeria;NGA;GDP per capita (constant LCU);206506.160262936;202718.817161917;206680.857266517;219715.243173155;225713.064541972;231667.876662324;217062.25910567;179075.690838954;173172.980590402;210523.882286392;257446.705628493;287537.806618694;290384.556018776;298693.684499903;323601.384422243;298421.432157216;316311.647991445;325639.793298223;297731.776904241;308345.965424574;311616.603587491;262699.470732356;237826.90938643;206604.450136636;199311.272162318;205419.985961399;200229.690894448;201380.068964689;210629.589788509;209134.290060871;227699.141064557;222734.462083162;227241.780330996;216999.654119784;207645.334650608;202255.690739448;205483.757664951;206249.226660193;206316.203053912;202311.387794527;207000.510362128;213513.625513364;239724.855113354;250500.861040199;266395.242701119;276011.20685393;284949.395268186;295611.310760269;307139.983923089;322896.762280112;339305.971649971;347574.882733375;352453.126724597;365960.421155799;378959.929265082;379251.582953381;363881.629923794;357659.715846082;355548.131256152;354611.417026634;339852.279598068;343872.148276232;346703.235630449;
Nicaragua;NIC;GDP per capita (constant LCU);22211.2303440714;23165.3598884762;24920.6112799367;26800.9231329161;29035.7997514223;30837.7993734844;30879.292430198;32004.3440324164;31410.7320602584;32307.8015186883;31698.6936319662;31699.6926892663;31436.4554945554;32461.5651817688;35911.2417113473;34748.8235052484;35442.8102592627;37255.7407048768;33349.0925971455;23864.4289722911;24292.3838360983;24884.4971747799;24015.1967594606;24473.3441051714;23500.7421783248;22011.1428663612;21283.9287172302;20653.9917621228;17670.9105883418;16959.4292903223;16556.1204689474;16144.9367490824;15841.6532269358;15432.5033153371;15607.7315437402;16192.0291262321;16895.6113499506;17265.9640740676;17623.9223954237;18582.554350818;19067.7955396038;19369.4445963653;19269.6630313789;19517.6696983804;20313.4515596551;20917.5080728872;21490.2462308386;22268.5771953862;22708.6521474947;21645.2632022208;22271.5034528549;23332.5643035914;24485.429078698;25319.0724091448;26149.0533569476;27011.090404563;27842.9264223338;28721.8703649639;27368.7801391095;26210.2328898109;25396.7831057173;27637.3833303652;28270.1378966529;
Netherlands;NLD;GDP per capita (constant LCU);12867.6919240635;12737.0851633952;13416.2694522537;13716.3419390613;14654.000425137;15703.5172999917;15924.7595050804;16576.6831853339;17458.010994567;18366.5498031369;19254.2581883872;19848.0322516273;20342.6934861016;21273.4630511867;21833.2243144657;21639.9090173042;22427.5031350649;22856.4596243483;23328.7502241477;23634.917977785;23763.285841496;23415.877763559;23019.5429370719;23407.1042321086;24028.1892714964;24533.4864285817;25077.6713839799;25400.2994332711;26105.1687746704;27096.0085479692;28035.7733767359;28494.1735781727;28762.0230837835;28921.4364886444;29598.825197275;30370.7546914724;31288.6510142817;32475.5490002018;33781.2293705393;35246.4477809635;36463.6973389805;37031.6041575004;36875.9352400398;36759.4847849365;37359.1011154248;38036.3092397561;39289.5865503339;40683.3294306035;41404.7899640956;39681.9207147467;40009.0028560262;40440.5512729411;39876.0337982265;39706.8881590285;40127.4243095527;40732.6526808888;41404.462654065;42358.5393656148;43106.1410114334;43662.1624348496;41732.9255511281;44085.5797202129;45557.6404744098;
Norway;NOR;GDP per capita (constant LCU);154300.247869776;162682.598273038;165922.008221008;170905.076392552;178116.234417581;186078.685393861;191588.850325156;201878.925790263;204713.062969119;212198.686562167;215602.192394117;226242.422891496;236486.919413253;245483.526283312;253534.150110231;264624.949436193;278730.410575656;289103.075406763;299145.212804881;311163.83307915;324322.624228391;328374.598934264;327940.668617841;339842.826525906;359395.753579806;378220.095961099;392107.07801641;397119.590723936;393981.405814674;396432.043239243;402703.966287184;413151.742061678;425456.927618298;434965.193572992;454359.427507135;470790.634210439;491961.812561283;515158.937581566;525767.105408055;532998.962552609;547126.264788853;555617.268209966;560241.719164093;562228.154015845;581353.946397033;592911.845696064;602633.265510569;613809.744554913;609128.53707008;589823.692626171;587106.78034186;585947.796606884;594020.053110715;592844.587088451;598202.495040131;603280.032579072;604953.578351707;614871.835493412;615889.822052909;618620.66876394;607128.576673374;627432.548369919;642200.190686418;
Nepal;NPL;GDP per capita (constant LCU);24901.7462912746;24894.1265784251;24876.3119326645;24849.3790823462;26186.612070363;25341.5016045869;26564.6419656602;25599.5328652833;25223.7968041906;25786.403200822;25880.6296385283;25023.6261097921;25255.5009205655;24600.3605726879;25601.0840027466;25415.8130447559;25964.685694136;26160.3440479205;26692.2288628825;26697.3134173388;25473.172965338;26959.8475947441;27332.94232327;25895.7172509785;27738.3695951145;28773.1869350143;29422.0359263094;29285.3529272391;30874.6956784772;31497.5256096624;32165.3660266652;33339.7017969349;33750.8452872948;34118.6673860163;36028.4184664463;36424.3420802812;37559.5767488974;38665.9178937691;39069.4583098205;40050.2707827315;41812.3436429895;43122.9690883633;42533.7621976286;43607.97247726;45086.3452477343;46155.9601044089;47288.2029434702;48545.0839579983;51186.8886735077;53219.3774574784;55506.1573067563;57184.7631658291;59714.5640026558;61704.7644920093;65222.2651023195;67451.4866630509;67133.6673966428;72323.9518644752;76954.0323836716;81149.5020063473;77833.2719448852;79734.2560038893;82796.8446043844;
Nauru;NRU;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4934.68795355588;4555.14634619112;4177.19059646396;3895.97740333106;6443.4247778971;6058.82927782664;5956.44956547212;6515.60828551979;8425.89046342398;8602.95492799701;9689.21389396709;8940.54537326777;9443.03576112617;8645.77983222051;9141.22777591412;9726.34355423673;9987.8197320341;10151.0670609863;10183.1386169877;
New Zealand;NZL;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;32208.5773347862;32300.8301294374;33138.3210035381;33521.8500433679;34947.7900092803;34924.0017743417;35655.3396055387;37042.3172507824;37408.8328046565;38430.4500508271;38470.5463596384;38229.4076262411;38107.7376333657;37815.3594810499;35633.9117621813;35650.3638474389;37498.9457477185;38898.1099447514;40142.749224152;40941.0669882101;41247.4307777748;41234.2930537353;43223.0583296394;44203.6513985017;45442.8068547868;46765.4684057237;48019.6531088598;49245.7898470948;50325.8733883258;51107.4203030158;52185.0698423221;51117.5773510493;50552.370194766;50726.7586825109;51459.8236770073;52341.785122842;53377.2911460796;54498.6241558729;55395.4961600208;56224.3925669799;57002.8201346186;57964.6333102069;58445.0469955013;56796.7081843542;59484.1319403686;61028.4506605718;
OECD members;OED;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oman;OMN;GDP per capita (constant LCU);;;;;;1125.48815443712;1157.30463370192;1878.80762553011;3335.09212525044;4087.11227491727;4536.33598710587;4456.74189833668;4761.60923430008;3967.81065733183;4271.18121657506;5095.23346239936;5866.88522523878;5638.32144207989;5152.68415743632;5093.51123422304;5113.69336171769;5661.77979786617;5969.02147173726;6580.4384415578;7265.8809573661;7794.04269671888;7453.53265518766;6775.08657639379;6780.79348208395;7178.26219631027;6808.62823547927;6876.69053238546;7117.15264803471;7231.63029691081;7294.31145793057;7521.32834592612;7619.65978538959;7951.19986391092;8039.08169706285;7951.07865605812;8357.56750657885;8620.43199574843;8422.64792967721;8103.68177331798;8084.53335655597;8133.20704741427;8417.97602873334;8640.77956019496;9189.47283846116;9583.04709073499;9123.69348981267;8436.51286145057;8330.37530769359;8120.25110829307;7830.08465138391;7864.90022367607;7874.2721239089;7648.17627338968;7646.77232270057;7557.81614454606;7397.80444112437;7665.24724967819;7898.17446328889;
Other small states;OSS;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pakistan;PAK;GDP per capita (constant LCU);42150.3025956821;43623.4294517302;44537.1208487572;47265.3200937962;49608.5917396131;53415.4585290508;55065.9512818115;56520.1850164547;58994.0368757332;60568.4226226085;65608.9886673046;64196.980349032;63030.7334955855;65618.9851237284;66027.9699687679;66811.0619205665;68151.2926930772;68670.8364964763;71878.0995465504;72057.2185508656;76249.7588677304;78728.884342335;80477.8948358706;82864.6127031667;84354.2747736109;87845.1209436165;89457.0531814563;91910.9243092075;95514.1323822359;96927.4725703581;97964.8548299852;99651.4610497795;104548.805271334;103699.077365628;104496.346435913;106491.481142414;108302.861323017;106231.253988942;105835.770719538;106617.911565773;107793.184395815;108327.204602663;108384.484559916;111764.720663786;117853.441589507;123729.413488504;128492.153207022;131359.94824414;131254.092873385;132817.982642857;131809.721605926;132515.463187119;134094.685545242;137815.968968698;141481.221195063;145549.407026514;153261.0866258;157942.889778616;165101.564714813;166525.853353043;161579.54484039;168976.915626057;173610.452489102;
Panama;PAN;GDP per capita (constant LCU);2948.23567017403;3175.03256040132;3334.94160982781;3511.17280399038;3556.64409701952;3766.61767852525;3932.43863649634;4144.15765269514;4305.83638104086;4537.17751549856;4717.78493506241;5029.20707246975;5116.68171763604;5247.30971850981;5235.57019077214;5191.00674250082;5146.40802437704;5076.83722374176;5442.15379452315;5555.45820210549;6137.34579418065;6548.13096106579;6739.69502182996;6288.9813147251;6311.76514773794;6474.51100182503;6556.60830165134;6297.11101661674;5337.03434901852;5305.80422707273;5615.1132253945;6016.12361733047;6376.16950009826;6587.06258372486;6637.63172182905;6617.92684053818;6749.89460983993;7042.72628776885;7409.93141841904;7548.59533420316;7602.17381237693;7497.72889725791;7517.59348796376;7684.4921184508;8105.33371606978;8523.80373324041;9088.92611203616;9991.16252585518;10775.9457908331;10713.5155280062;11136.7922437719;12178.1259607111;13133.3043664454;13794.9936884348;14243.3075506976;14799.925880045;15265.8915947402;15845.0303620818;16156.0742859681;16421.064199869;13324.9739893573;15233.3492061048;16660.5286145361;
Peru;PER;GDP per capita (constant LCU);6876.18724235557;7165.90113318298;7655.6041858049;7756.55524574888;8026.35763558396;8233.44506989342;8657.24658414131;8736.04128180094;8502.98861292808;8555.03502831409;8615.676418231;8784.73843528105;8848.24610386598;9158.63503281309;9763.91653812883;9930.38434032659;9828.82656160782;9621.30807064551;9134.06753501522;9273.24488244896;9581.07192343923;9864.91225017767;9606.15143744777;8399.46829287829;8495.54119161992;8468.23834572111;9054.6834473146;9712.85875723707;8599.30611334321;7372.99791887011;6852.02051879183;6857.10308007712;6682.66337048137;6893.50231493039;7590.46164620336;7997.69152631871;8070.28331930264;8437.7978714773;8257.34502440253;8242.23031033658;8336.58513690722;8276.17076185598;8625.472356311;8890.77827334499;9241.08490917606;9733.48495965878;10380.084928416;11177.9256693275;12110.9407580351;12157.9177675483;13071.727495702;13781.7981247601;14494.2842739777;15194.843444026;15395.2940096662;15710.7369227324;16111.0256170835;16269.8020210795;16601.2585290795;16652.164955093;14628.2711093875;16388.9153439381;16663.6377509179;
Philippines;PHL;GDP per capita (constant LCU);53825.6846285434;55232.5244677406;56290.9410226516;58576.0298631823;58912.5281334597;60379.805763283;61378.9506606324;62882.8639382253;64326.342872732;65621.919266215;66302.9302680076;68082.5133714642;69975.2932237528;74248.413858614;74947.2322000765;77157.0712480103;81845.3382809228;84130.0705510786;86098.997627822;88480.6234613258;90649.7920922266;91374.6242008497;92411.7246531024;91854.4835553872;83321.7591309376;75769.8712560201;76616.7263163369;78140.7391042525;81471.2693305831;84536.2287453813;85115.7078932765;82753.5622467798;81163.0706720775;81001.5297763259;82585.9941177186;84409.185838282;87221.6177682733;89507.2998802222;86927.621842144;87766.3436602973;89604.1874748736;90402.3304046365;91847.7147580385;94591.3801549855;98821.9461085371;101718.03222884;105126.409215462;109904.956568499;112554.692896267;112103.010425807;118176.785507102;120568.943537317;126656.867551136;132945.129406932;139116.889045204;145498.484369299;153159.810769872;160916.425892097;168236.032833584;175598.925796917;156321.334816435;162803.221114713;172583.950066585;
Palau;PLW;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11761.0108486262;12454.0346984063;12884.8672610952;12446.2022132797;13032.8929522279;13600.9026271998;13692.1045924869;14151.3322317464;13517.3856140718;12811.6381599915;13037.38403452;14137.5219298246;14609.4672907612;14226.3746138725;15129.4111036188;16271.8556816905;16238.2128423889;15557.5489151763;15753.0438311688;15738.4670127261;14504.9530171934;12478.465344818;;
